year,team,seed,opponent,win margin,previous tournament,tournament two years back,win percent,wins in last 10,percent of wins away,coach tenure,total seasons coaching,coach final fours,coach championships,coach NBA draft picks,automatic bid,RPI,Sagarin/ SRS,SOS,Total Games,ppg,ppg allowed,Efficiency,Efficiency Allowed,Rbs Per Game,Rbs Per Game Allowed,Steals Per Game,Steals Per Game Allowed,Blocks Per Game,FG%,3-pt%,TS%,free throw rate,assists per game,freshmen play time,sophomore play time,junior play time,senior play time,opp_seed,opp_previous tournament,opp_tournament two years back,opp_win%,opp_wins in last 10,opp_percent of wins away,opp_coach tenure,opp_total seasons coaching,opp_coach final fours,opp_coach championships,opp_coach NBA draft picks,opp_automatic bid,opp_RPI,opp_Sagarin/ SRS,opp_SOS,opp_Total Games,opp_Points Scored Per Game,opp_Points Allowed Per Game,opp_Efficiency,opp_Efficiency Allowed,opp_Rbs Per Game,opp_Rbs Per Game Allowed,opp_Steals Per Game,opp_Steals Per Game Allowed,opp_Blocks Per Game,opp_FG%,opp_3-pt%,opp_TS%,opp_free throw rate,opp_assists per game,opp_freshmen play time,opp_sophomore play time,opp_junior play time,opp_senior play time,Round
2010,Baylor,3,sam houston st,9,0,1,0.777777778,8,0.285714286,7,8,0,0,0,0,9,7,14,36,76.97222222,65.61111111,113.8,97,39.08333333,32.72222222,6.583333333,6.027777778,6.722222222,48.7,38.5,58,35.8,14.1,8.234375,19.54455446,33.86111111,11.58441558,14,0,0,0.757575758,8,0.36,12,12,0,0,0,1,70,102,199,33,79.27272727,69.3030303,111.5,97.5,37.78787879,33.54545455,7.787878788,6.363636364,2.575757576,46.3,37,56.7,37,20.3,15.79874214,23.79411765,25.07843137,29.66666667,1
2010,Georgetown,3,ohio,-14,0,1,0.676470588,5,0.391304348,6,10,1,0,4,0,7,21,1,34,73.52941176,66.05882353,110.4,99.2,33.32352941,30.97058824,6.970588235,7.235294118,4.735294118,49.9,38.7,58.6,37,15.4,10.744,33.83823529,26.74576271,0,14,0,0,0.594594595,7,0.363636364,2,2,0,0,0,1,93,98,112,37,74.67567568,69.43243243,105.9,98.4,37.05405405,37.75675676,7.513513514,5.783783784,2.621621622,43,36.6,53.7,41,14.2,19.48611111,24.8,23.43243243,27.78378378,1
2010,New Mexico,3,montana,5,0,0,0.857142857,9,0.366666667,3,19,0,0,2,0,10,34,69,35,75.85714286,67.2,111.4,98.7,38.48571429,33.28571429,6.6,5.6,3.428571429,43.8,36.9,54.1,44.8,14.2,8.12745098,21.02158273,31.1,32.05714286,14,0,0,0.6875,8,0.363636364,4,4,0,0,0,1,97,106,206,32,69.625,61.25,109.8,96.6,32.75,30.03125,6.4375,5.625,3.3125,48.3,39.9,57.9,36.9,12.4,14.90909091,14.64912281,17.77173913,24.14754098,1
2010,Pittsburgh,3,oakland,23,1,1,0.735294118,8,0.24,7,7,0,0,4,0,15,26,10,34,68.70588235,61.79411765,107.5,96.6,37.38235294,32.32352941,5.205882353,5.470588235,4.088235294,44.6,34.3,53.6,42.8,15.8,12.20338983,29.77941176,24.65346535,19.21153846,14,0,0,0.742857143,10,0.384615385,16,16,0,0,0,1,52,113,156,35,76.45714286,71.54285714,108.4,101.5,38.4,33.54285714,6.742857143,6.885714286,4.771428571,44.8,32.2,54.2,42.7,13.2,10.21686747,11.66666667,23.87931034,32.81428571,1
2010,Maryland,4,houston,12,1,0,0.727272727,8,0.333333333,21,32,2,1,25,0,24,17,23,33,79.66666667,68.3030303,112.2,96.2,38.48484848,37.93939394,7.757575758,5.606060606,4.666666667,47.1,38.2,55.2,33.6,16.5,17.7704918,17.96296296,15.04950495,31.43434343,13,0,0,0.542857143,6,0.421052632,6,36,0,0,9,0,110,104,106,35,78.6,74.97142857,109.4,104.3,33.85714286,42.28571429,9.4,4.514285714,2.942857143,42,35.6,52,33.7,12.4,11.34444444,26.6,17.75630252,28.98058252,1
2010,Purdue,4,siena,8,1,1,0.828571429,8,0.275862069,5,6,0,0,1,0,16,9,53,35,70.48571429,61.25714286,105.3,91.5,33.42857143,35,7.085714286,4.057142857,4.628571429,44.3,31.8,53.3,38.6,14.1,11.51666667,12.92592593,31.06185567,20.57446809,13,1,1,0.794117647,8,0.333333333,5,14,0,0,0,1,30,55,123,34,75.11764706,65.47058824,106.6,92.9,38.52941176,34.73529412,8.735294118,6.117647059,3.5,45.4,32.1,52.7,38.7,14.3,23.79012346,15.28888889,26.4379562,19.33333333,1
2010,Vanderbilt,4,murray st,-1,0,1,0.727272727,7,0.375,11,17,0,0,5,0,26,33,25,33,76.87878788,68.90909091,109.6,98.3,36.27272727,35.81818182,5.696969697,6.696969697,5.181818182,47,36.8,56.8,46.6,13.2,18.12195122,17.85849057,13.95833333,26.6097561,13,0,0,0.861111111,9,0.387096774,4,12,0,0,0,1,56,53,263,36,76.47222222,60.41666667,112.4,88.8,36.63888889,30.30555556,9.638888889,6.5,5.444444444,49.9,37.7,58.6,41.9,15.4,14.15789474,16.33333333,19.15441176,19.71276596,1
2010,Wisconsin,4,wofford,4,1,1,0.727272727,7,0.208333333,9,26,0,0,2,0,21,14,28,33,67.09090909,56.90909091,111.3,94.4,32,30.36363636,5.666666667,4.484848485,3.424242424,44.3,35.7,54.8,32.5,12.5,8.465116279,20.66153846,20.07017544,34.71212121,13,0,0,0.742857143,10,0.384615385,8,8,0,0,0,1,69,80,204,35,68.8,60.97142857,105.4,93.4,35.51428571,32.6,6.914285714,5.171428571,2.114285714,44,35,53.1,44.3,13.4,4.090909091,14.56910569,21.69318182,18.46268657,1
2010,Butler,5,texas el paso,18,1,1,0.868421053,10,0.393939394,3,3,1,0,0,1,11,8,77,38,68.71052632,59.42105263,106.9,92.4,32.65789474,30.05263158,7.026315789,5.263157895,2.263157895,44.2,34.2,55.9,46.9,12.2,3.782608696,25.72413793,15.35,18.30232558,12,0,0,0.787878788,9,0.346153846,4,4,0,0,0,0,36,42,111,33,75.27272727,64.57575758,106.6,91.5,36.15151515,35.45454545,8.727272727,5.757575758,3.636363636,47.4,34.3,55.6,39.6,14.8,2.764705882,28.93939394,17.0979021,0,1
2010,Michigan St,5,new mexico st,3,1,1,0.756756757,5,0.285714286,15,15,5,1,11,0,28,13,51,37,71.83783784,63.81081081,108.7,96.5,38.54054054,29.97297297,6.513513514,6.567567568,3.324324324,47.1,34.4,54.7,36.9,16.4,7.383561644,19.08391608,20.94557823,15.48571429,12,0,0,0.647058824,7,0.409090909,3,3,0,0,0,0,51,97,72,34,78.29411765,77.61764706,108.7,107.7,35.64705882,37.70588235,5.970588235,5.647058824,3.264705882,46,37.1,56.4,38.4,14.2,7.383561644,28.0375,26.57425743,19.33333333,1
2010,Temple,5,cornell,-13,1,1,0.828571429,10,0.448275862,4,21,0,0,1,0,8,22,50,35,64.94285714,56.77142857,104.1,91,36.6,32.65714286,4.657142857,5.342857143,2.971428571,43.8,33.7,51.8,27.4,14.7,9.701298701,18.5078125,24.44444444,30.30379747,12,1,1,0.852941176,9,0.482758621,10,10,0,0,0,1,48,32,205,34,74.85294118,63.35294118,114.8,97.2,33.67647059,30.58823529,7.147058824,6.382352941,3.676470588,48.2,42.9,59.2,28.4,16,4.719512195,29.58823529,7.671052632,18.89147287,1
2010,Texas A&M,5,utah st,16,1,1,0.705882353,7,0.291666667,3,12,0,0,2,0,13,16,6,34,71.35294118,64.47058824,106.2,96,36.82352941,34.11764706,6.558823529,6.382352941,3.323529412,44,33.5,53.4,48.3,12.3,13.49019608,24.46969697,14.39814815,27.42857143,12,1,0,0.771428571,9,0.296296296,12,24,0,0,1,0,30,44,100,35,73.11428571,59.91428571,116.6,95.5,35.37142857,29.42857143,4.628571429,4.828571429,3.514285714,48.8,41.4,58.1,29.8,16.7,7.871794872,10.91111111,23.59183673,31.77142857,1
2010,Marquette,6,washington,-2,1,1,0.647058824,7,0.318181818,2,3,0,0,0,0,50,36,40,34,73.08823529,64.64705882,111.9,99,31.5,32.82352941,7.911764706,5.617647059,2.117647059,45.6,41.3,56.4,34.9,15.2,7.2,27.94594595,21.73148148,30.97058824,11,1,0,0.722222222,8,0.192307692,8,14,0,0,6,0,41,31,60,36,79.19444444,69.97222222,108.5,95.9,37.88888889,34.30555556,7.333333333,6.111111111,4.194444444,45.4,33.6,54,40.9,14.3,11.92473118,16.86092715,22.71698113,32.27777778,1
2010,Notre Dame,6,old dominion,-1,0,1,0.657142857,6,0.217391304,10,15,0,0,2,0,49,50,35,35,75.28571429,68.37142857,116.4,105.7,35.71428571,32.22857143,5.542857143,5.971428571,2.971428571,47,38.8,57.1,38.1,16.7,4.785714286,0,23.9375,28.85314685,11,0,0,0.75,8,0.296296296,9,16,0,0,0,1,27,37,89,36,67.08333333,57.47222222,106.3,91.1,38.72222222,30.61111111,7.833333333,6.416666667,2.916666667,44.7,31.7,51.2,30.3,15.4,4.064516129,13.39097744,25.77777778,22.61971831,1
2010,Tennessee,6,san diego st,3,1,1,0.756756757,7,0.25,5,18,0,0,0,0,14,15,17,37,73.51351351,65.21621622,105.1,93.2,36.56756757,35.43243243,7.837837838,6.081081081,3.648648649,45.6,32,53.5,35.6,14.3,12.73529412,20,13.92592593,24.23664122,11,0,0,0.735294118,9,0.4,11,20,3,1,12,0,18,45,48,34,70.26470588,61.79411765,108.8,95.7,36.97058824,30.44117647,7.382352941,5.941176471,4.588235294,47.4,31.7,54.3,40.1,13.5,7.235294118,14.93103448,21.80152672,22.448,1
2010,Xavier,6,minnesota,11,1,1,0.742857143,8,0.269230769,1,1,0,0,0,0,19,11,42,35,79.8,69.51428571,111,96.7,40.42857143,35.14285714,6.714285714,6.4,3.771428571,46.2,37.7,55.9,41.9,14.1,13.46031746,23.88235294,16.47328244,27.8,11,1,0,0.6,7,0.285714286,3,19,1,1,9,0,62,43,37,35,72.37142857,64.05714286,108.9,96.3,35.34285714,33.62857143,7.8,6.571428571,5.685714286,46.8,39.8,55.9,33.9,16.7,10.22666667,22.63106796,22.28409091,21.91304348,1
2010,BYU,7,florida,7,1,1,0.833333333,7,0.4,5,5,0,0,1,0,23,12,116,36,83.11111111,66.44444444,116.2,92.9,37,32.80555556,8.527777778,6.027777778,3.472222222,48.3,41.7,59.6,38.8,15.8,16.23333333,14.26277372,23.47826087,17.09183673,10,0,0,0.617647059,4,0.238095238,14,16,3,2,12,0,56,51,36,34,72.20588235,66.41176471,107.5,98.9,37.20588235,34.41176471,7.147058824,6.676470588,2.764705882,44.4,31.3,52.8,33.4,14.1,19.35135135,18.80232558,26.95327103,27.70588235,1
2010,Clemson,7,missouri,-8,1,1,0.65625,6,0.333333333,7,22,0,0,0,0,34,27,24,32,73.4375,64.53125,104.8,92.1,36.8125,34.75,9.40625,8.21875,4.71875,45.3,34.2,53.7,34.8,14.2,11.08403361,18.57731959,20.7260274,25.5942029,10,1,0,0.676470588,6,0.173913043,4,8,0,0,1,0,44,20,47,34,77.26470588,66.23529412,108,92.6,35.32352941,38.17647059,10.91176471,6,4.705882353,44,36.8,53.8,33.9,15.4,11,17.32386364,20,26.07070707,1
2010,Oklahoma St,7,georgia tech,-5,1,0,0.666666667,6,0.136363636,2,13,0,0,1,0,32,38,25,33,73.84848485,67.96969697,107.2,98.7,35.45454545,33.96969697,6.484848485,5.727272727,2.545454545,45.1,34.9,55.8,36.5,12.5,13.53846154,33.15151515,22.44715447,30.60606061,10,0,0,0.638888889,5,0.260869565,10,13,1,0,5,0,33,29,13,36,72.80555556,65.69444444,102.9,92.9,39.55555556,34.97222222,8,7.888888889,5.277777778,45.9,36.3,53.8,37.7,14.1,20.54929577,19.35849057,15.23214286,22.1971831,1
2010,Richmond,7,st marys,-9,0,0,0.742857143,8,0.384615385,5,8,0,0,0,0,25,41,59,35,69.34285714,62.74285714,104.4,94.5,32.54285714,37.91428571,8.257142857,5.428571429,4.514285714,44.7,35.5,54.1,32.4,12.6,5.31372549,11.17142857,25.15714286,31.27142857,10,0,1,0.823529412,8,0.357142857,9,9,0,0,1,0,35,28,120,34,78.47058824,66.41176471,116.7,98.8,36.58823529,32.23529412,4.941176471,5.647058824,5.176470588,48.4,40.6,59,33.4,16,7.666666667,15.19047619,24.23529412,31.54807692,1
2010,California,8,louisville,15,1,0,0.685714286,8,0.25,2,32,1,0,15,0,19,25,15,35,77.22857143,68.2,113.4,100.1,35.45714286,32.08571429,5.657142857,5.514285714,2.457142857,47.6,37.4,57.1,35.4,14.3,6.382352941,13.50393701,14.03225806,28.57668712,9,1,1,0.606060606,6,0.25,9,24,5,1,18,0,37,52,7,33,75.90909091,69.81818182,110.6,101.7,36.96969697,35.03030303,7.818181818,6.575757576,4.090909091,44.7,33.7,54.6,35.7,15.5,9.660377358,19.86567164,20.06451613,22.75961538,1
2010,Gonzaga,8,florida st,7,1,1,0.794117647,8,0.296296296,11,11,0,0,5,0,37,35,118,34,76.88235294,67.38235294,109.6,96.1,37.82352941,33.35294118,6.676470588,6.588235294,4.176470588,49.1,35.2,57,49.4,13.4,13.47619048,21.4040404,31.85294118,20.72058824,9,1,0,0.6875,6,0.318181818,8,22,0,0,8,0,42,30,54,32,68.21875,61.9375,100.6,89,37.84375,32.625,8.34375,7.9375,6.25,45.2,33.5,53.2,38.6,13.9,12.55263158,22.33125,21.23214286,20.25,1
2010,Texas,8,wake forest,-1,1,1,0.705882353,5,0.25,12,23,1,0,15,0,29,19,44,34,81.20588235,70.02941176,109.2,94.2,41.91176471,36.05882353,7.911764706,7.264705882,5.705882353,46.6,34.5,53.6,40.7,14.4,21.15517241,9.794117647,14.74796748,22.82178218,9,1,0,0.64516129,5,0.3,3,10,0,0,2,0,39,40,30,31,72.80645161,69.51612903,101,96.4,42.12903226,37.35483871,7.129032258,7.161290323,5.258064516,43.4,30.8,50.6,40.8,11.9,22.48387097,17.02298851,9,25.390625,1
2010,UNLV,8,northern iowa,-3,0,1,0.735294118,6,0.4,6,24,1,0,5,0,47,48,92,34,73.08823529,63.76470588,107.7,94,33.79411765,34.47058824,7.823529412,4.764705882,3.441176471,46.1,33.2,55.2,32.7,16.2,15.73529412,21.99065421,20.23846154,11.70588235,9,1,0,0.857142857,8,0.366666667,4,4,0,0,0,1,17,23,112,35,63.31428571,55.11428571,106.6,92.8,32.25714286,29.77142857,5.657142857,4.657142857,2,42.9,35.4,54.1,37,10.5,9.990384615,26.36363636,22.87619048,22.04098361,1
2010,Duke,1,california,15,1,1,0.875,9,0.142857143,30,35,10,3,41,0,3,1,8,40,76.975,60.975,115.8,91.8,38.9,32.875,6.6,5.25,4.075,44.2,38.5,55,37.9,13.9,11.06542056,15.54347826,28.45454545,23.29078014,8,1,0,0.685714286,8,0.25,2,32,1,0,15,0,19,25,15,35,77.22857143,68.2,113.4,100.1,35.45714286,32.08571429,5.657142857,5.514285714,2.457142857,47.6,37.4,57.1,35.4,14.3,6.382352941,13.50393701,14.03225806,28.57668712,2
2010,Kansas,1,n iowa,-2,1,1,0.916666667,9,0.272727273,7,17,1,1,11,0,1,2,5,36,81.58333333,64.22222222,116.8,92,40.47222222,33.63888889,8.361111111,6.5,6.444444444,48.9,40.4,58.2,41.3,16.9,12.45833333,20.24786325,17.04651163,32.97222222,9,1,0,0.857142857,8,0.366666667,4,4,0,0,0,1,17,23,112,35,63.31428571,55.11428571,106.6,92.8,32.25714286,29.77142857,5.657142857,4.657142857,2,42.9,35.4,54.1,37,10.5,9.990384615,26.36363636,22.87619048,22.04098361,2
2010,Kentucky,1,wake forest,30,0,1,0.921052632,9,0.228571429,1,22,2,0,11,0,2,3,31,38,79.26315789,64.94736842,112.1,91.9,41.68421053,33.55263158,7.342105263,6.868421053,7.131578947,47.8,33.1,56,43.6,15.1,23.22754491,17.20588235,22.38333333,8.11627907,9,1,0,0.64516129,5,0.3,3,10,0,0,2,0,39,40,30,31,72.80645161,69.51612903,101,96.4,42.12903226,37.35483871,7.129032258,7.161290323,5.258064516,43.4,30.8,50.6,40.8,11.9,22.48387097,17.02298851,9,25.390625,2
2010,Syracuse,1,gonzaga,22,1,0,0.857142857,7,0.366666667,34,34,3,1,32,0,5,4,11,35,80.91428571,66.4,114,93.6,38.2,33.94285714,9.6,8.457142857,6.314285714,51.6,39.1,59.6,36.9,19.2,12.76595745,20.12359551,30.62857143,27.8358209,8,1,1,0.794117647,8,0.296296296,11,11,0,0,5,0,37,35,118,34,76.88235294,67.38235294,109.6,96.1,37.82352941,33.35294118,6.676470588,6.588235294,4.176470588,49.1,35.2,57,49.4,13.4,13.47619048,21.4040404,31.85294118,20.72058824,2
2010,Kansas St,2,byu,12,0,1,0.783783784,7,0.275862069,3,3,0,0,2,0,6,6,2,37,79.7027027,69.83783784,110.5,96.9,38.83783784,34.51351351,7.405405405,6.918918919,5.054054054,45,36,54.5,50.3,14.6,10.54666667,16.65517241,26.97297297,20.03061224,7,1,1,0.833333333,7,0.4,5,5,0,0,1,0,23,12,116,36,83.11111111,66.44444444,116.2,92.9,37,32.80555556,8.527777778,6.027777778,3.472222222,48.3,41.7,59.6,38.8,15.8,16.23333333,14.26277372,23.47826087,17.09183673,2
2010,Ohio St,2,georgia tech,9,1,0,0.783783784,9,0.206896552,6,10,1,0,8,0,22,10,63,37,74.05405405,61.45945946,113,93.8,33.35135135,31.72972973,7.081081081,5.378378378,4.243243243,49.2,39,58.6,35.8,14.7,0,20.68571429,32.67586207,10.9137931,10,0,0,0.638888889,5,0.260869565,10,13,1,0,5,0,33,29,13,36,72.80555556,65.69444444,102.9,92.9,39.55555556,34.97222222,8,7.888888889,5.277777778,45.9,36.3,53.8,37.7,14.1,20.54929577,19.35849057,15.23214286,22.1971831,2
2010,Villanova,2,st mary's ,-7,1,1,0.757575758,4,0.36,9,16,1,0,4,0,12,18,22,33,81.81818182,72.84848485,112.9,100.5,38.51515152,33.87878788,7.848484848,6.575757576,4.03030303,45.8,37.3,56.9,43.9,13.6,12.97183099,19.03125,25.97959184,25.43076923,10,0,1,0.823529412,8,0.357142857,9,9,0,0,1,0,35,28,120,34,78.47058824,66.41176471,116.7,98.8,36.58823529,32.23529412,4.941176471,5.647058824,5.176470588,48.4,40.6,59,33.4,16,7.666666667,15.19047619,24.23529412,31.54807692,2
2010,West Virginia,2,missouri,9,1,1,0.815789474,8,0.322580645,3,28,1,0,14,0,4,5,3,38,72.42105263,63.52631579,111.5,97.8,38.57894737,32.31578947,5.605263158,6.131578947,4.078947368,43,33.7,52.9,39.7,15.5,6.323529412,27.88135593,10.66060606,29.55263158,10,1,0,0.676470588,6,0.173913043,4,8,0,0,1,0,44,20,47,34,77.26470588,66.23529412,108,92.6,35.32352941,38.17647059,10.91176471,6,4.705882353,44,36.8,53.8,33.9,15.4,11,17.32386364,20,26.07070707,2
2010,Baylor,3,odu,8,0,1,0.777777778,8,0.285714286,7,8,0,0,0,0,9,7,14,36,76.97222222,65.61111111,113.8,97,39.08333333,32.72222222,6.583333333,6.027777778,6.722222222,48.7,38.5,58,35.8,14.1,8.234375,19.54455446,33.86111111,11.58441558,11,0,0,0.75,8,0.296296296,9,16,0,0,0,1,27,37,89,36,67.08333333,57.47222222,106.3,91.1,38.72222222,30.61111111,7.833333333,6.416666667,2.916666667,44.7,31.7,51.2,30.3,15.4,4.064516129,13.39097744,25.77777778,22.61971831,2
2010,New Mexico,3,washington,-18,0,0,0.857142857,9,0.366666667,3,19,0,0,2,0,10,34,69,35,75.85714286,67.2,111.4,98.7,38.48571429,33.28571429,6.6,5.6,3.428571429,43.8,36.9,54.1,44.8,14.2,8.12745098,21.02158273,31.1,32.05714286,11,1,0,0.722222222,8,0.192307692,8,14,0,0,6,0,41,31,60,36,79.19444444,69.97222222,108.5,95.9,37.88888889,34.30555556,7.333333333,6.111111111,4.194444444,45.4,33.6,54,40.9,14.3,11.92473118,16.86092715,22.71698113,32.27777778,2
2010,Pittsburgh,3,xavier,-3,1,1,0.735294118,8,0.24,7,7,0,0,4,0,15,26,10,34,68.70588235,61.79411765,107.5,96.6,37.38235294,32.32352941,5.205882353,5.470588235,4.088235294,44.6,34.3,53.6,42.8,15.8,12.20338983,29.77941176,24.65346535,19.21153846,6,1,1,0.742857143,8,0.269230769,1,1,0,0,0,0,19,11,42,35,79.8,69.51428571,111,96.7,40.42857143,35.14285714,6.714285714,6.4,3.771428571,46.2,37.7,55.9,41.9,14.1,13.46031746,23.88235294,16.47328244,27.8,2
2010,Maryland,4,michigan st,-2,1,0,0.727272727,8,0.333333333,21,32,2,1,25,0,24,17,23,33,79.66666667,68.3030303,112.2,96.2,38.48484848,37.93939394,7.757575758,5.606060606,4.666666667,47.1,38.2,55.2,33.6,16.5,17.7704918,17.96296296,15.04950495,31.43434343,5,1,1,0.756756757,5,0.285714286,15,15,5,1,11,0,28,13,51,37,71.83783784,63.81081081,108.7,96.5,38.54054054,29.97297297,6.513513514,6.567567568,3.324324324,47.1,34.4,54.7,36.9,16.4,7.383561644,19.08391608,20.94557823,15.48571429,2
2010,Purdue,4,texas a&m,2,1,1,0.828571429,8,0.275862069,5,6,0,0,1,0,16,9,53,35,70.48571429,61.25714286,105.3,91.5,33.42857143,35,7.085714286,4.057142857,4.628571429,44.3,31.8,53.3,38.6,14.1,11.51666667,12.92592593,31.06185567,20.57446809,5,1,1,0.705882353,7,0.291666667,3,12,0,0,2,0,13,16,6,34,71.35294118,64.47058824,106.2,96,36.82352941,34.11764706,6.558823529,6.382352941,3.323529412,44,33.5,53.4,48.3,12.3,13.49019608,24.46969697,14.39814815,27.42857143,2
2010,Wisconsin,4,cornell,-18,1,1,0.727272727,7,0.208333333,9,26,0,0,2,0,21,14,28,33,67.09090909,56.90909091,111.3,94.4,32,30.36363636,5.666666667,4.484848485,3.424242424,44.3,35.7,54.8,32.5,12.5,8.465116279,20.66153846,20.07017544,34.71212121,12,1,1,0.852941176,9,0.482758621,10,10,0,0,0,1,48,32,205,34,74.85294118,63.35294118,114.8,97.2,33.67647059,30.58823529,7.147058824,6.382352941,3.676470588,48.2,42.9,59.2,28.4,16,4.719512195,29.58823529,7.671052632,18.89147287,2
2010,Butler,5,murray st,2,1,1,0.868421053,10,0.393939394,3,3,1,0,0,1,11,8,77,38,68.71052632,59.42105263,106.9,92.4,32.65789474,30.05263158,7.026315789,5.263157895,2.263157895,44.2,34.2,55.9,46.9,12.2,3.782608696,25.72413793,15.35,18.30232558,13,0,0,0.861111111,9,0.387096774,4,12,0,0,0,1,56,53,263,36,76.47222222,60.41666667,112.4,88.8,36.63888889,30.30555556,9.638888889,6.5,5.444444444,49.9,37.7,58.6,41.9,15.4,14.15789474,16.33333333,19.15441176,19.71276596,2
2010,Tennessee,6,ohio,15,1,1,0.756756757,7,0.25,5,18,0,0,0,0,14,15,17,37,73.51351351,65.21621622,105.1,93.2,36.56756757,35.43243243,7.837837838,6.081081081,3.648648649,45.6,32,53.5,35.6,14.3,12.73529412,20,13.92592593,24.23664122,14,0,0,0.594594595,7,0.363636364,2,2,0,0,0,1,93,98,112,37,74.67567568,69.43243243,105.9,98.4,37.05405405,37.75675676,7.513513514,5.783783784,2.621621622,43,36.6,53.7,41,14.2,19.48611111,24.8,23.43243243,27.78378378,2
2010,Duke,1,purdue,13,1,1,0.875,9,0.142857143,30,35,10,3,41,0,3,1,8,40,76.975,60.975,115.8,91.8,38.9,32.875,6.6,5.25,4.075,44.2,38.5,55,37.9,13.9,11.06542056,15.54347826,28.45454545,23.29078014,4,1,1,0.828571429,8,0.275862069,5,6,0,0,1,0,16,9,53,35,70.48571429,61.25714286,105.3,91.5,33.42857143,35,7.085714286,4.057142857,4.628571429,44.3,31.8,53.3,38.6,14.1,11.51666667,12.92592593,31.06185567,20.57446809,3
2010,Kentucky,1,cornell,17,0,1,0.921052632,9,0.228571429,1,22,2,0,11,0,2,3,31,38,79.26315789,64.94736842,112.1,91.9,41.68421053,33.55263158,7.342105263,6.868421053,7.131578947,47.8,33.1,56,43.6,15.1,23.22754491,17.20588235,22.38333333,8.11627907,12,1,1,0.852941176,9,0.482758621,10,10,0,0,0,1,48,32,205,34,74.85294118,63.35294118,114.8,97.2,33.67647059,30.58823529,7.147058824,6.382352941,3.676470588,48.2,42.9,59.2,28.4,16,4.719512195,29.58823529,7.671052632,18.89147287,3
2010,Syracuse,1,butler,-4,1,0,0.857142857,7,0.366666667,34,34,3,1,32,0,5,4,11,35,80.91428571,66.4,114,93.6,38.2,33.94285714,9.6,8.457142857,6.314285714,51.6,39.1,59.6,36.9,19.2,12.76595745,20.12359551,30.62857143,27.8358209,5,1,1,0.868421053,10,0.393939394,3,3,1,0,0,1,11,8,77,38,68.71052632,59.42105263,106.9,92.4,32.65789474,30.05263158,7.026315789,5.263157895,2.263157895,44.2,34.2,55.9,46.9,12.2,3.782608696,25.72413793,15.35,18.30232558,3
2010,Kansas St,2,xavier,5,0,1,0.783783784,7,0.275862069,3,3,0,0,2,0,6,6,2,37,79.7027027,69.83783784,110.5,96.9,38.83783784,34.51351351,7.405405405,6.918918919,5.054054054,45,36,54.5,50.3,14.6,10.54666667,16.65517241,26.97297297,20.03061224,6,1,1,0.742857143,8,0.269230769,1,1,0,0,0,0,19,11,42,35,79.8,69.51428571,111,96.7,40.42857143,35.14285714,6.714285714,6.4,3.771428571,46.2,37.7,55.9,41.9,14.1,13.46031746,23.88235294,16.47328244,27.8,3
2010,Ohio St,2,tennessee,-3,1,0,0.783783784,9,0.206896552,6,10,1,0,8,0,22,10,63,37,74.05405405,61.45945946,113,93.8,33.35135135,31.72972973,7.081081081,5.378378378,4.243243243,49.2,39,58.6,35.8,14.7,0,20.68571429,32.67586207,10.9137931,6,1,1,0.756756757,7,0.25,5,18,0,0,0,0,14,15,17,37,73.51351351,65.21621622,105.1,93.2,36.56756757,35.43243243,7.837837838,6.081081081,3.648648649,45.6,32,53.5,35.6,14.3,12.73529412,20,13.92592593,24.23664122,3
2010,West Virginia,2,washington,14,1,1,0.815789474,8,0.322580645,3,28,1,0,14,0,4,5,3,38,72.42105263,63.52631579,111.5,97.8,38.57894737,32.31578947,5.605263158,6.131578947,4.078947368,43,33.7,52.9,39.7,15.5,6.323529412,27.88135593,10.66060606,29.55263158,11,1,0,0.722222222,8,0.192307692,8,14,0,0,6,0,41,31,60,36,79.19444444,69.97222222,108.5,95.9,37.88888889,34.30555556,7.333333333,6.111111111,4.194444444,45.4,33.6,54,40.9,14.3,11.92473118,16.86092715,22.71698113,32.27777778,3
2010,Baylor,3,st mary's,23,0,1,0.777777778,8,0.285714286,7,8,0,0,0,0,9,7,14,36,76.97222222,65.61111111,113.8,97,39.08333333,32.72222222,6.583333333,6.027777778,6.722222222,48.7,38.5,58,35.8,14.1,8.234375,19.54455446,33.86111111,11.58441558,10,0,1,0.823529412,8,0.357142857,9,9,0,0,1,0,35,28,120,34,78.47058824,66.41176471,116.7,98.8,36.58823529,32.23529412,4.941176471,5.647058824,5.176470588,48.4,40.6,59,33.4,16,7.666666667,15.19047619,24.23529412,31.54807692,3
2010,michigan st,5,n iowa,7,1,1,0.756756757,5,0.285714286,15,15,5,1,11,0,28,13,51,37,71.83783784,63.81081081,108.7,96.5,38.54054054,29.97297297,6.513513514,6.567567568,3.324324324,47.1,34.4,54.7,36.9,16.4,7.383561644,19.08391608,20.94557823,15.48571429,9,1,0,0.857142857,8,0.366666667,4,4,0,0,0,1,17,23,112,35,63.31428571,55.11428571,106.6,92.8,32.25714286,29.77142857,5.657142857,4.657142857,2,42.9,35.4,54.1,37,10.5,9.990384615,26.36363636,22.87619048,22.04098361,3
